budget,original_title,popularity,release_date,revenue,runtime,status,title,vote_average,vote_count,winner,genres
3500000,D.E.B.S.,5.161493,1/21/2004,0,91,Released,D.E.B.S.,5.6,91,#N/A,Action
0,A League of Ordinary Gentlemen,0.006645,5/5/2004,0,93,Released,A League of Ordinary Gentlemen,0,0,#N/A,Documentary
1,Incident at Loch Ness,1.725759,12/17/2004,0,94,Released,Incident at Loch Ness,5.8,18,#N/A,Adventure
0,The River,1.758317,9/10/1951,0,99,Released,The River,6.5,15,FALSE,Drama
0,Virginia's Run,0.35477,1/1/2002,0,103,Released,Virginia's Run,6.5,2,#N/A,Drama
0,Yanks,1.669958,9/1/1979,0,138,Released,Yanks,5.7,15,#N/A,Romance
0,Paradise Alley,5.634675,9/22/1978,7185518,107,Released,Paradise Alley,5.5,28,#N/A,Action
0,Mávahlátur,0.853764,10/20/2001,0,102,Released,The Seagull's Laughter,6.4,7,#N/A,Drama
0,Caballos salvajes,0.56792,8/10/1995,0,122,Released,Wild Horses,6.1,5,#N/A,Action
3000000,Woman Thou Art Loosed,0.129004,9/30/2004,6804016,94,Released,Woman Thou Art Loosed,5,3,#N/A,Drama
0,Arrowsmith,0.233012,12/26/1931,0,108,Released,Arrowsmith,6,4,FALSE,Drama
0,Barbary Coast,0.780882,10/13/1935,0,91,Released,Barbary Coast,4.8,4,FALSE,Action
0,Stella Dallas,3.526385,8/6/1937,0,106,Released,Stella Dallas,6.7,16,FALSE,Drama
0,Böse Zellen,0.287048,1/1/2003,0,120,Released,Free Radicals,5,1,#N/A,Comedy
0,The Unfaithful,0.98852,6/5/1947,0,109,Released,The Unfaithful,5.8,3,#N/A,Thriller
0,Come and Get It,0.686815,11/6/1936,0,99,Released,Come and Get It,5.4,5,TRUE,Drama
0,Panic in the Streets,8.164371,6/12/1950,0,96,Released,Panic in the Streets,7.1,24,TRUE,Drama
0,Call Northside 777,2.227907,2/13/1948,0,111,Released,Call Northside 777,6.8,25,#N/A,Crime
0,Der junge Törless,1.626312,5/20/1966,0,87,Released,Young Törless,5.7,15,#N/A,Thriller
0,Bells Are Ringing,5.215541,6/23/1960,0,126,Released,Bells Are Ringing,5.6,14,FALSE,Comedy
0,Finian's Rainbow,3.100523,10/9/1968,0,141,Released,Finian's Rainbow,5.3,13,FALSE,Music
185000,The Toolbox Murders,2.159181,3/15/1978,0,93,Released,The Toolbox Murders,5.4,24,#N/A,Horror
0,大菩薩峠,2.398983,2/25/1966,0,120,Released,The Sword of Doom,7.6,49,#N/A,Action
0,Profundo carmesí,0.324979,1/1/1996,0,111,Released,Deep Crimson,6.3,9,#N/A,Romance
0,800 balas,1.390326,10/18/2002,0,124,Released,800 Bullets,6,19,#N/A,Action
0,Matango,1.066454,8/11/1963,0,89,Released,Matango: Attack of the Mushroom People,6.1,17,#N/A,Science Fiction
0,伊波拉病毒,2.37715,6/15/1996,0,98,Released,Ebola Syndrome,6.5,28,#N/A,Crime
0,The Music of Chance,0.769841,6/23/1993,0,98,Released,The Music of Chance,5.6,5,#N/A,Drama
0,Tammy and the T-Rex,0.619015,12/28/1994,0,82,Released,Tammy and the T-Rex,4.5,7,#N/A,Comedy
0,Mixed Blood,0.004425,10/1/1984,0,98,Released,Mixed Blood,5.9,4,#N/A,Action
0,If Looks Could Kill,3.894815,3/15/1991,7788597,88,Released,If Looks Could Kill,5.6,36,#N/A,Adventure
0,Greedy,9.426784,3/4/1994,13145977,113,Released,Greedy,5.9,58,#N/A,Comedy
0,Carmen,1.093747,5/6/1983,0,102,Released,Carmen,5.5,15,FALSE,Drama
0,Hôhokekyo tonari no Yamada-kun,5.106657,7/17/1999,0,104,Released,My Neighbors the Yamadas,7,74,#N/A,Animation
0,平成狸合戦ぽんぽこ,9.607155,7/16/1994,0,119,Released,Pom Poko,7.2,177,#N/A,Adventure
0,Knockin' on Heaven's Door,7.203307,2/20/1997,0,87,Released,Knockin' on Heaven's Door,7.6,135,#N/A,Comedy
0,City of Hope,1.274819,10/11/1991,0,129,Released,City of Hope,5.3,4,#N/A,Drama
0,We're No Angels,5.825214,1/1/1955,0,106,Released,We're No Angels,6.9,31,#N/A,Romance
0,Sons and Lovers,2.575294,8/29/1960,0,103,Released,Sons and Lovers,6.8,3,FALSE,Drama
7800000,The Arrow,0.573198,1/12/1997,0,180,Released,The Arrow,4.7,3,#N/A,Documentary
0,Ruggles of Red Gap,1.181128,3/8/1935,0,90,Released,Ruggles of Red Gap,5.1,9,FALSE,Comedy
0,Greetings,1.158633,12/15/1968,0,88,Released,Greetings,5.2,13,#N/A,Comedy
0,End of the Century: The Story of The Ramones,1.016632,1/19/2003,0,110,Released,End of the Century: The Story of The Ramones,7.9,12,#N/A,Documentary
0,Love Letter,2.737425,3/25/1995,0,117,Released,Love Letter,7.9,34,#N/A,Drama
6000000,Naechureol siti,3.885246,5/9/2003,0,114,Released,Natural City,5.2,32,#N/A,Science Fiction
0,This Sporting Life,2.190654,1/15/1963,0,134,Released,This Sporting Life,6.8,30,FALSE,Drama
0,俠女,2.056312,11/17/1971,0,200,Released,A Touch of Zen,7.7,32,#N/A,Action
5800000,Walker,1.799311,12/4/1987,257043,94,Released,Walker,6.4,16,#N/A,Drama
0,Zu: The Warriors from the Magic Mountain,1.401607,2/5/1983,0,95,Released,Zu: Warriors from the Magic Mountain,6.6,14,#N/A,Action
0,Whistle Down the Wind,1.735533,7/25/1961,0,99,Released,Whistle Down the Wind,6.6,17,#N/A,Drama
0,Madame de…,3.839254,9/16/1953,0,105,Released,The Earrings of Madame de...,7.8,38,#N/A,Drama
0,El coronel no tiene quien le escriba,0.582199,6/4/1999,0,118,Released,No One Writes to the Colonel,3.6,4,#N/A,Drama
0,Speedy,1.160323,4/7/1928,0,86,Released,Speedy,7.8,17,FALSE,Comedy
0,MEMORIES,4.648211,12/23/1995,0,113,Released,Memories,7.2,60,#N/A,Fantasy
0,Kaijū Daisensō,2.816293,12/19/1965,0,96,Released,Invasion of Astro-Monster,6.2,25,#N/A,Romance
0,Harvie Krumpet,5.558811,10/23/2003,0,23,Released,Harvie Krumpet,7,50,TRUE,Animation
8000000,Investigating Sex,0.912493,4/18/2002,0,108,Released,Intimate Affairs,4.9,10,#N/A,Drama
0,The Wild Parrots of Telegraph Hill,0.877451,10/9/2003,0,83,Released,The Wild Parrots of Telegraph Hill,7.3,8,#N/A,Documentary
1500000,The Ballad of Jack and Rose,4.173231,3/25/2005,712294,111,Released,The Ballad of Jack and Rose,6.5,43,#N/A,Drama
40000000,Sin City,15.010525,4/1/2005,158733820,124,Released,Sin City,7.2,2755,#N/A,Action
25000000,Beauty Shop,6.795949,6/2/2005,36351350,105,Released,Beauty Shop,5.4,118,#N/A,Comedy
0,Comme une image,1.614455,11/18/2004,0,110,Released,Look at Me,6.4,23,#N/A,Drama
0,Dust to Glory,0.508833,4/1/2005,0,97,Released,Dust to Glory,5.4,5,#N/A,Documentary
130000000,Sahara,8.946243,4/6/2005,119269486,124,Released,Sahara,5.7,440,FALSE,Action
30000000,Fever Pitch,6.734065,4/6/2005,50451307,103,Released,Fever Pitch,5.9,186,#N/A,Comedy
0,Winter Solstice,0.438299,1/29/2004,0,90,Released,Winter Solstice,5.3,3,#N/A,Drama
0,Smile,0.682578,4/8/2005,0,107,Released,Smile,6,2,#N/A,Drama
0,Eye of the Tiger,4.279405,7/7/1986,0,92,Released,Eye of the Tiger,5.1,8,#N/A,Action
0,Pas sur la bouche,1.8138,12/3/2003,0,115,Released,Not on the Lips,5.9,7,#N/A,Comedy
0,"Krakatoa, East of Java",1.053818,3/17/1969,0,131,Released,"Krakatoa, East of Java",4.8,6,FALSE,Action
28000000,Rhinestone,5.415639,6/22/1984,21435321,111,Released,Rhinestone,4.9,33,#N/A,Comedy
0,Electra Glide in Blue,7.714702,8/18/1973,0,114,Released,Electra Glide in Blue,6.6,22,#N/A,Thriller
0,Bring on the Night,0.741503,11/8/1985,0,97,Released,Bring on the Night,7.8,4,#N/A,Music
0,Una giornata particolare,3.810981,8/11/1977,110,110,Released,A Special Day,7.7,79,#N/A,Drama
0,This Land Is Mine,1.718128,5/7/1943,0,103,Released,This Land Is Mine,6.6,11,TRUE,Drama
0,반칙왕,1.21143,2/4/2000,0,116,Released,The Foul King,6.3,18,#N/A,Comedy
0,L'homme qui plantait des arbres,2.107199,5/13/1987,0,30,Released,The Man Who Planted Trees,8.2,35,#N/A,Animation
0,Tanguy,3.36053,11/21/2001,0,108,Released,Tanguy,5.8,70,#N/A,Comedy
0,Lady Killers,0.625659,6/15/2003,527000,90,Released,National Lampoon's Gold Diggers,3.1,7,#N/A,Comedy
5000000,Blind Horizon,6.041539,12/14/2003,0,99,Released,Blind Horizon,5.9,27,#N/A,Drama
0,Islands in the Stream,0.362604,3/9/1977,0,104,Released,Islands in the Stream,6.5,3,FALSE,Drama
0,Go for Broke!,0.191472,5/4/1951,0,92,Released,Go for Broke!,5.2,5,FALSE,Action
140000,The Blood on Satan's Claw,2.221513,1/1/1971,0,93,Released,The Blood on Satan's Claw,6.9,26,#N/A,Horror
0,"Reuben, Reuben",0.679846,12/19/1983,0,101,Released,"Reuben, Reuben",7,5,FALSE,Drama
0,TNT Jackson,0.307549,6/8/1974,0,72,Released,TNT Jackson,5.9,9,#N/A,Action
0,달마가 동쪽으로 간 까닭은,0.212889,9/23/1989,0,137,Released,Why Has Bodhi-Dharma Left for the East?,6.8,6,#N/A,Drama
0,Blue,1.437622,8/19/1993,1718328,79,Released,Blue,7.5,17,#N/A,Drama
0,Bilitis,3.253556,3/16/1977,0,95,Released,Bilitis,6,17,#N/A,Drama
0,Queimada,7.354711,12/21/1969,0,112,Released,Burn!,6.5,21,#N/A,Action
0,Battle of the Bulge,4.612568,4/2/1965,0,167,Released,Battle of the Bulge,6.4,56,#N/A,Drama
0,Ghosts... of the Civil Dead,1.73798,6/1/1989,0,93,Released,Ghosts... of the Civil Dead,6.2,9,#N/A,Crime
0,The Little Girl Who Lives Down the Lane,7.717337,12/25/1976,0,91,Released,The Little Girl Who Lives Down the Lane,7,88,#N/A,Drama
0,Il fiore delle mille e una notte,2.586007,6/20/1974,0,130,Released,Arabian Nights,6,36,#N/A,Drama
0,Age of Consent,4.472825,5/13/1969,0,108,Released,Age of Consent,6,14,#N/A,Comedy
0,Edipo re,2.425287,9/2/1967,0,104,Released,Oedipus Rex,6.5,43,#N/A,Drama
6000000,リング０　バースデイ,5.007142,1/22/2000,0,99,Released,Ringu 0,5.8,49,#N/A,Horror
0,Brødre,7.682647,8/27/2004,0,117,Released,Brothers,6.5,30,#N/A,Drama
0,Parenti serpenti,0.000844,7/30/1992,0,105,Released,"Dearest Relatives, Poisonous Relations",6.8,24,#N/A,Comedy
0,Major Barbara,0.318553,5/14/1941,0,131,Released,Major Barbara,6.8,4,#N/A,Comedy
0,Steppenwolf,0.343203,1/1/1974,0,107,Released,Steppenwolf,4.7,6,#N/A,Drama
15000000,Hawaii,3.210693,10/10/1966,34562222,189,Released,Hawaii,5.8,13,FALSE,Drama
0,Pretty Maids All in a Row,4.216414,4/28/1971,0,91,Released,Pretty Maids All in a Row,6.8,10,#N/A,Comedy
0,Samotáři,1.308417,4/13/2000,0,103,Released,Loners,7.9,12,#N/A,Comedy
0,Il deserto rosso,7.888143,9/4/1964,0,120,Released,Red Desert,7.4,74,#N/A,Drama
0,Satansbraten,0.416417,10/7/1976,0,113,Released,Satan's Brew,6.9,7,#N/A,Comedy
0,Mädchen in Uniform,1.480025,11/27/1931,0,88,Released,Mädchen in Uniform,6.8,10,#N/A,Romance
0,Tagebuch einer Verlorenen,0.589726,9/27/1929,0,104,Released,Diary of a Lost Girl,7.4,20,#N/A,Drama
0,Seksmisja,3.603836,5/13/1984,0,117,Released,Sexmission,7.4,49,#N/A,Science Fiction
10000000,44 Minutes: The North Hollywood Shoot-Out,1.302154,1/1/2003,0,103,Released,44 Minutes: The North Hollywood Shoot-Out,6.4,17,#N/A,Action
0,Macbeth,1.663767,10/1/1948,0,107,Released,Macbeth,6.7,21,#N/A,Drama
0,Garage Olimpo,1.122466,5/16/1999,0,98,Released,Garage Olimpo,6.5,14,#N/A,Drama
60000,Vincent,6.675518,1/1/1982,0,6,Released,Vincent,7.9,217,#N/A,Animation
0,Waterloo Bridge,2.034638,5/17/1940,0,108,Released,Waterloo Bridge,8,28,FALSE,Drama
0,Hôtel Terminus: The Life and Times of Klaus Barbie,0.008673,11/1/1988,0,267,Released,Hôtel Terminus: The Life and Times of Klaus Barbie,6.5,8,#N/A,War
0,Le chagrin et la pitié,0.863949,9/18/1969,0,251,Released,The Sorrow and the Pity,7.3,9,#N/A,Documentary
0,Premiers désirs,1.647619,12/11/1983,0,93,Released,First Desires,4.5,7,#N/A,Drama
0,With Six You Get Eggroll,2.938017,8/7/1968,0,95,Released,With Six You Get Eggroll,6.3,10,#N/A,Comedy
0,"Move Over, Darling",2.518743,12/19/1963,0,103,Released,"Move Over, Darling",5.9,20,#N/A,Comedy
0,Love Me or Leave Me,1.6561,6/10/1955,0,122,Released,Love Me or Leave Me,6.9,15,FALSE,Drama
0,Jour de Fête,2.058081,5/4/1949,0,76,Released,Jour de Fête,7.2,37,#N/A,Comedy
0,The Big Store,1.639015,6/21/1941,0,83,Released,The Big Store,5.9,20,#N/A,Comedy
0,Mutter Küsters' Fahrt zum Himmel,1.307253,7/1/1975,0,108,Released,Mother Küsters Goes to Heaven,8.2,5,#N/A,Drama
0,Ива́ново де́тство,5.16792,5/5/1962,0,95,Released,Ivan's Childhood,7.7,109,#N/A,Drama
5985,Le Voyage dans la Lune,6.321801,9/1/1902,0,14,Released,A Trip to the Moon,7.9,314,#N/A,Adventure
0,Whisky,0.790495,8/6/2004,0,99,Released,Whisky,5.5,14,#N/A,Comedy
0,Восхождение,2.113171,4/2/1977,0,111,Released,The Ascent,8,28,#N/A,Drama
0,Carrie,9.362573,11/4/2002,0,132,Released,Carrie,5.4,86,FALSE,TV Movie
0,Boccaccio '70,4.29255,2/22/1962,0,208,Released,Boccaccio '70,6.9,17,#N/A,Romance
0,Frankenfish,7.698433,10/9/2004,0,84,Released,Frankenfish,4.7,25,#N/A,TV Movie
0,Who's Your Daddy?,12.241881,1/7/2004,0,105,Released,Who's Your Daddy?,4.6,24,#N/A,Comedy
6800000,Control,7.535399,12/7/2004,0,98,Released,Control,6,41,#N/A,Action
0,Category 6: Day of Destruction,2.442987,11/14/2004,0,175,Released,Category 6: Day of Destruction,5.2,13,#N/A,Action
0,Trespassing,1.180205,10/22/2004,0,88,Released,Trespassing,4.3,6,#N/A,Horror
0,Un héros très discret,0.585679,1/1/1996,0,107,Released,A Self-Made Hero,6.1,13,#N/A,Drama
0,Life Is Sweet,5.82664,11/15/1990,0,103,Released,Life Is Sweet,6.9,46,#N/A,Comedy
0,Ride the Pink Horse,3.432425,10/8/1947,0,101,Released,Ride the Pink Horse,6.8,12,FALSE,Drama
1380000,The Chant of Jimmie Blacksmith,0.65296,6/21/1978,0,113,Released,The Chant of Jimmie Blacksmith,6.7,10,#N/A,Crime
0,Shinjû: Ten no amijima,1.160174,5/24/1969,0,104,Released,Double Suicide,6.5,14,#N/A,Drama
0,少年,0.292384,7/26/1969,0,105,Released,Boy,7,8,#N/A,Crime
0,Let Him Have It,1.609107,10/4/1991,0,115,Released,Let Him Have It,6.5,15,#N/A,Drama
0,Guelwaar,0.043092,7/28/1993,0,115,Released,Guelwaar,5,1,#N/A,Drama
0,カンゾー先生,1.132806,5/17/1998,0,128,Released,Dr. Akagi,7.2,6,#N/A,Comedy
0,黒い雨,4.227398,5/13/1989,0,123,Released,Black Rain,7.1,20,#N/A,Drama
0,Alexandra's Project,1.689471,5/16/2003,0,103,Released,Alexandra's Project,5.8,24,#N/A,Mystery
0,Clean,2.767142,9/1/2004,0,111,Released,Clean,6.7,17,#N/A,Drama
0,The Delicate Art of Parking,0.079204,8/23/2003,0,86,Released,The Delicate Art of Parking,7,2,#N/A,
2995000,Wilson,0.773081,8/1/1944,2000000,154,Released,Wilson,5.5,2,FALSE,Romance
0,Blossoms in the Dust,0.692357,7/25/1941,0,99,Released,Blossoms in the Dust,6.5,11,FALSE,Drama
50000000,The Hitchhiker's Guide to the Galaxy,13.257255,1/15/2005,104478416,109,Released,The Hitchhiker's Guide to the Galaxy,6.6,1340,#N/A,Adventure
0,Kongekabale,2.850939,8/10/2004,0,107,Released,King's Game,6.9,15,#N/A,Thriller
0,Barfuß,2.561207,3/30/2005,0,110,Released,Barefoot,6.7,59,#N/A,Romance
0,Entre tinieblas,1.254097,3/10/1983,0,114,Released,Dark Habits,7.4,20,#N/A,Drama
0,Snake and Crane Arts of Shaolin,1.513866,3/8/1978,0,96,Released,Snake and Crane Arts of Shaolin,6.8,16,#N/A,Drama
0,The Eiger Sanction,5.47591,5/21/1975,14200000,123,Released,The Eiger Sanction,6.2,91,#N/A,Action
0,It Started in Naples,1.029336,8/6/1960,0,100,Released,It Started in Naples,5.9,11,FALSE,Comedy
0,Skin Game,1.811978,9/30/1971,0,102,Released,Skin Game,6.5,10,#N/A,Action
0,Vérités et Mensonges,3.252225,3/13/1973,0,89,Released,F for Fake,7.2,77,#N/A,Documentary
0,Love Comes Softly,1.807464,4/13/2003,0,88,Released,Love Comes Softly,6.2,25,#N/A,Drama
19000000,The Amityville Horror,13.088552,4/15/2005,108047131,90,Released,The Amityville Horror,6,606,FALSE,Horror
0,Mutant Aliens,0.209908,1/9/2002,0,81,Released,Mutant Aliens,7.8,4,#N/A,Animation
0,Acts of Worship,0.207332,1/1/2001,0,94,Rumored,Acts of Worship,6.3,4,#N/A,Drama
0,Ike: Countdown to D-Day,6.988241,5/31/2004,0,89,Released,Ike: Countdown to D-Day,5.7,10,#N/A,Drama
500000,Cry of the Banshee,1.848123,7/22/1970,0,91,Released,Cry of the Banshee,5.5,12,#N/A,Horror
0,Phantom Lady,2.014953,1/28/1944,0,87,Released,Phantom Lady,6.4,24,#N/A,Crime
0,Act of Violence,2.496859,2/1/1949,0,82,Released,Act of Violence,6.2,19,#N/A,Drama
0,胭脂扣,1.871935,1/7/1987,0,96,Released,Rouge,6.8,14,#N/A,Drama
0,Miracolo a Milano,1.607246,2/8/1951,0,100,Released,Miracle in Milan,7,26,#N/A,Drama
4500000,Napola – Elite für den Führer,5.69684,7/4/2004,3764219,117,Released,Before the Fall,7.3,74,#N/A,Drama
9200000,The Frisco Kid,7.085212,7/6/1979,9346177,114,Released,The Frisco Kid,6,38,#N/A,Western
0,Onmyoji,0.450855,10/6/2001,0,112,Released,Onmyoji: The Yin Yang Master,7.3,3,#N/A,Drama
0,State Property 2,0.318108,4/13/2005,1691706,94,Released,State Property 2,5.5,3,#N/A,Action
0,The Year of the Yao,0.562054,9/16/2004,38585,88,Released,The Year of the Yao,5.5,2,#N/A,Documentary
0,House of D,4.587746,4/15/2005,0,97,Released,House of D,6.2,24,#N/A,Comedy
0,Palindromes,2.754372,9/3/2004,0,100,Released,Palindromes,6.5,48,#N/A,Comedy
0,Down and Derby,0.470117,4/15/2005,0,90,Released,Down and Derby,4.1,5,#N/A,Comedy
0,A Wake in Providence,0.002817,1/1/1999,402805,94,Released,A Wake in Providence,0,0,#N/A,Comedy
30000000,A Lot Like Love,10.596719,4/22/2005,42886719,107,Released,A Lot Like Love,6.5,329,#N/A,Comedy
0,King's Ransom,4.550206,4/22/2005,0,95,Released,King's Ransom,5.1,14,#N/A,Comedy
0,The Game of Their Lives,2.417256,1/1/2005,0,101,Released,The Game of Their Lives,5.8,16,#N/A,Drama
0,Madison,1.534055,1/23/2001,0,99,Released,Madison,5.3,3,#N/A,Action
0,Enron: The Smartest Guys in the Room,3.971749,4/22/2005,0,110,Released,Enron: The Smartest Guys in the Room,7.2,75,FALSE,Documentary
60000000,xXx: State of the Union,19.144611,4/27/2005,71073932,101,Released,xXx: State of the Union,4.7,565,#N/A,Action
0,Death of a Dynasty,0.902846,4/29/2005,42108,92,Released,Death of a Dynasty,4,2,#N/A,
130000000,Kingdom of Heaven,16.296471,5/3/2005,211643158,144,Released,Kingdom of Heaven,6.6,1187,#N/A,Drama
40000000,House of Wax,7.163099,4/30/2005,68766121,113,Released,House of Wax,5.5,696,#N/A,Horror
6500000,Crash,9.785147,1/13/2004,98410061,112,Released,Crash,7.2,1172,FALSE,Drama
0,Jiminy Glick in Lalawood,0.152631,9/18/2004,0,90,Released,Jiminy Glick in Lalawood,3.3,3,#N/A,Comedy
0,Mysterious Skin,7.103951,5/20/2004,1524966,105,Released,Mysterious Skin,7.4,266,#N/A,Drama
0,Mischief,7.356831,2/8/1985,8692426,93,Released,Mischief,6.2,28,#N/A,Comedy
0,Jubal,1.433165,4/6/1956,0,100,Released,Jubal,6.8,17,#N/A,Action
0,Viva Maria!,4.753956,11/22/1965,0,120,Released,Viva Maria!,5.8,15,#N/A,Adventure
0,Entre las piernas,1.821541,1/22/1999,0,115,Released,Between Your Legs,5.8,9,#N/A,Drama
0,新座頭市　破れ！唐人剣,2.657711,1/13/1971,0,94,Released,Zatôichi Meets the One-Armed Swordsman,6.3,12,#N/A,Adventure
0,The Angry Silence,0.700598,3/10/1960,0,95,Released,The Angry Silence,7.4,7,FALSE,Drama
0,Isadora,2.142332,9/14/1968,0,131,Released,Isadora,6.2,10,FALSE,Drama
1300000,San Francisco,0.770164,6/26/1936,5273000,115,Released,San Francisco,7,13,FALSE,Music
0,Земля,1.289409,4/8/1930,0,75,Released,Earth,7.1,28,#N/A,Drama
0,Él,1.931894,7/9/1953,0,92,Released,Él,7.8,18,#N/A,Thriller
0,La Chienne,1.743615,11/20/1931,0,91,Released,La Chienne,7.1,19,#N/A,Drama
0,Eréndira,1.197094,5/1/1983,0,103,Released,Eréndira,6,2,#N/A,Drama
0,The Private Lives of Elizabeth and Essex,4.150285,11/11/1939,0,106,Released,The Private Lives of Elizabeth and Essex,7,12,FALSE,Drama
0,The Search,2.214573,3/26/1948,0,104,Released,The Search,7.2,15,FALSE,Drama
1500000,Sátántangó,7.515086,2/8/1994,0,450,Released,Satantango,8.1,56,#N/A,Drama
0,On Borrowed Time,0.328792,7/7/1939,0,99,Released,On Borrowed Time,8.2,6,#N/A,Comedy
0,茶の味,2.853095,7/17/2004,0,143,Released,The Taste of Tea,7,32,#N/A,Comedy
0,Kes,4.418373,11/18/1969,0,110,Released,Kes,7.6,95,#N/A,Drama
0,The Human Comedy,0.814727,3/2/1943,0,117,Released,The Human Comedy,6.5,4,FALSE,Comedy
0,バンパイアハンターD,3.74515,12/21/1985,0,80,Released,Vampire Hunter D,6.6,69,#N/A,Animation
0,Buying the Cow,7.922964,1/14/2002,0,88,Released,Buying the Cow,5.6,27,#N/A,Comedy
0,Brodeuses,1.956427,5/14/2004,0,89,Released,A Common Thread,5.6,7,#N/A,Drama
0,The Cocoanuts,1.242836,8/3/1929,0,96,Released,The Cocoanuts,7.1,21,#N/A,Comedy
0,Die Brücke,2.288764,10/21/1959,0,103,Released,The Bridge,7.6,34,#N/A,Drama
0,In the Time of the Butterflies,4.072273,10/21/2001,0,95,Released,In the Time of the Butterflies,6.6,14,#N/A,TV Movie
0,Road House,0.584114,9/22/1948,0,95,Released,Road House,6.2,7,#N/A,Drama
0,Очи черные,1.912647,2/1/1987,0,117,Released,Dark Eyes,6.5,20,#N/A,Comedy
7500000,Edges of the Lord,1.070223,1/1/2001,0,95,Released,Edges of the Lord,7.2,15,#N/A,Comedy
0,キッズ・リターン,3.222423,7/27/1996,0,107,Released,Kids Return,7,35,#N/A,Comedy
0,The Fearless Freaks,0.837483,5/25/2005,0,100,Released,The Fearless Freaks,7.1,8,#N/A,Music
0,Off the Map,6.866857,1/22/2003,0,108,Released,Off the Map,5.7,9,#N/A,Drama
0,Inconscientes,1.393311,8/27/2004,0,100,Released,Unconscious,6.5,13,#N/A,Comedy
0,The Tesseract,1.205089,5/15/2003,0,93,Released,The Tesseract,3.8,5,#N/A,Thriller
0,25 Watts,0.45289,1/1/2001,0,94,Released,25 Watts,5.7,8,#N/A,Comedy
0,The Hiding Place,0.263147,5/4/1975,0,150,Released,The Hiding Place,6.1,5,#N/A,Drama
3000000,The Keys of the Kingdom,3.683435,12/15/1944,0,137,Released,The Keys of the Kingdom,6.8,9,FALSE,Drama
0,300 mil do nieba,0.709622,10/30/1989,0,0,Released,300 Miles to Heaven,4.5,2,#N/A,Drama
0,The Adventurer,2.36944,10/22/1917,0,31,Released,The Adventurer,7,25,#N/A,Comedy
0,Crackerjack,0.111834,7/11/2002,0,92,Released,Crackerjack,7.3,3,#N/A,Comedy
0,Solino,7.132709,9/23/2002,0,120,Released,Solino,7,12,#N/A,Comedy
0,Dear Wendy,2.48575,1/22/2005,0,105,Released,Dear Wendy,5.6,33,#N/A,Comedy
0,The List of Adrian Messenger,2.216599,5/29/1963,0,94,Released,The List of Adrian Messenger,6.6,14,#N/A,Crime
0,ナイン・ソウルズ,2.863136,7/19/2003,0,120,Released,9 Souls,6.8,14,#N/A,Crime
0,Los Angeles Plays Itself,1.678293,9/7/2003,0,169,Released,Los Angeles Plays Itself,7.1,15,#N/A,Documentary
45000000,Unleashed,7.90583,2/2/2005,50871113,103,Released,Unleashed,6.6,531,#N/A,Action
0,La ardilla roja,1.622754,4/21/1993,0,114,Released,The Red Squirrel,6.5,15,#N/A,Drama
0,Martín (Hache),2.435127,3/31/1997,0,123,Released,Martin (Hache),7.3,23,#N/A,Drama
0,"Brutti, sporchi e cattivi",3.364908,9/23/1976,0,115,Released,"Ugly, Dirty and Bad",7.2,45,#N/A,Comedy
0,Léolo,2.142068,9/16/1992,0,107,Released,Leolo,7.2,34,#N/A,Comedy
0,DuckTales: The Movie - Treasure of the Lost Lamp,7.810813,8/3/1990,0,74,Released,DuckTales: The Movie - Treasure of the Lost Lamp,6.7,201,#N/A,Adventure
0,Babes in Arms,4.779775,10/13/1939,0,93,Released,Babes in Arms,6.5,14,FALSE,Drama
